ERROR:Data is not matching with Target
1064530,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-29 05:00:03,2016-06-29 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
1064530,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-29 05:00:03,2016-06-29 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
ERROR:Data is not matching with Target
1065137,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-29 05:00:03,2016-06-29 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
1065137,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-29 05:00:03,2016-06-29 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-29 05:00:03,2016-06-30 05:00:04
ERROR:Data is not matching with Target
1068080,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-28 13:58:00,2016-06-28 13:58:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-28 13:58:00,2016-06-29 13:59:00
1068080,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-28 13:58:00,2016-06-28 13:58:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-28 13:58:00,2016-06-29 13:59:00
ERROR:Data is not matching with Target
1068091,6448,Stream Realty Partners,2001 Ross AVenue Suite 2800,NA,DALLAS,TX,75201,NA,NA,8177899971,NA,morgan.porter@streamrealty.com,NA,http://streamrealty.com/,http://info.rentnet.com/management/48/6448/logo/6448.l02.gif,0,2015-10-22 12:35:10,2016-06-29 12:01:09,2016-06-29 12:01:09,NA,NA,NA,Senior,SeniorHousing,2016-06-29 12:01:09,2016-06-30 09:39:03
1068091,6448,Stream Realty Partners,2001 Ross AVenue Suite 2800,NA,DALLAS,TX,75201,NA,NA,8177899971,NA,morgan.porter@streamrealty.com,NA,http://streamrealty.com/,http://info.rentnet.com/management/48/6448/logo/6448.l02.gif,,2015-10-22 12:35:10,2016-06-29 12:01:09,2016-06-29 12:01:09,NA,NA,NA,Senior,SeniorHousing,2016-06-29 12:01:09,2016-06-30 09:39:03
ERROR:Data is not matching with Target
1068134,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-30 05:00:04,2016-06-30 05:00:04,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
1068134,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-06-30 05:00:04,2016-06-30 05:00:04,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
ERROR:Data is not matching with Target
1068724,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-30 05:00:04,2016-06-30 05:00:04,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
1068724,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,NA,1,2015-12-18 13:58:00,2016-06-30 05:00:04,2016-06-30 05:00:04,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
ERROR:Data is not matching with Target
1069011,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-30 05:00:04,2016-06-30 05:00:04,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
1069011,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-06-30 05:00:04,2016-06-30 05:00:04,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
ERROR:Data is not matching with Target
1069012,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-30 05:00:04,2016-06-30 05:00:04,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
1069012,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-06-30 05:00:04,2016-06-30 05:00:04,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
ERROR:Data is not matching with Target
1069013,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-30 05:00:04,2016-06-30 05:00:04,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
1069013,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-06-30 05:00:04,2016-06-30 05:00:04,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
ERROR:Data is not matching with Target
1069620,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-30 05:00:04,2016-06-30 05:00:04,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
1069620,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-06-30 05:00:04,2016-06-30 05:00:04,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-06-30 05:00:04,2016-07-01 05:00:03
ERROR:Data is not matching with Target
1072561,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-29 13:59:00,2016-06-29 13:59:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-29 13:59:00,2016-06-30 14:02:00
1072561,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-29 13:59:00,2016-06-29 13:59:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-29 13:59:00,2016-06-30 14:02:00
ERROR:Data is not matching with Target
1072562,6491,Ingerman,5 Powell Lane,NA,COLLINGSWOOD,NJ,08108,NA,NA,8566621730,NA,tstecker@Ingerman.com,NA,www.ingerman.com,NA,0,2016-06-30 08:53:29,2016-06-30 09:17:23,2016-06-30 09:17:23,NA,NA,NA,Senior,SeniorHousing,2016-06-30 09:17:23,2016-07-01 10:40:10
1072562,6491,Ingerman,5 Powell Lane,NA,COLLINGSWOOD,NJ,08108,NA,NA,8566621730,NA,tstecker@Ingerman.com,NA,www.ingerman.com,NA,,2016-06-30 08:53:29,2016-06-30 09:17:23,2016-06-30 09:17:23,NA,NA,NA,Senior,SeniorHousing,2016-06-30 09:17:23,2016-07-01 10:40:10
ERROR:Data is not matching with Target
1072675,6448,Stream Realty Partners,2001 Ross AVenue Suite 2800,NA,DALLAS,TX,75201,NA,NA,8177899971,NA,morgan.porter@streamrealty.com,NA,http://streamrealty.com/,http://info.rentnet.com/management/48/6448/logo/6448.l02.gif,0,2015-10-22 12:35:10,2016-06-30 09:39:03,2016-06-30 09:39:03,NA,NA,NA,Senior,SeniorHousing,2016-06-30 09:39:03,2016-07-29 13:37:52
1072675,6448,Stream Realty Partners,2001 Ross AVenue Suite 2800,NA,DALLAS,TX,75201,NA,NA,8177899971,NA,morgan.porter@streamrealty.com,NA,http://streamrealty.com/,http://info.rentnet.com/management/48/6448/logo/6448.l02.gif,,2015-10-22 12:35:10,2016-06-30 09:39:03,2016-06-30 09:39:03,NA,NA,NA,Senior,SeniorHousing,2016-06-30 09:39:03,2016-07-29 13:37:52
ERROR:Data is not matching with Target
1072714,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-07-01 05:00:03,2016-07-01 05:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-07-01 05:00:03,2016-07-01 14:00:02
1072714,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-07-01 05:00:03,2016-07-01 05:00:03,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-07-01 05:00:03,2016-07-01 14:00:02
ERROR:Data is not matching with Target
1073243,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-30 14:02:00,2016-06-30 14:02:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-30 14:02:00,2016-07-01 14:04:00
1073243,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-06-30 14:02:00,2016-06-30 14:02:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-06-30 14:02:00,2016-07-01 14:04:00
ERROR:Data is not matching with Target
1073613,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-01 05:00:03,2016-07-01 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
1073613,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-01 05:00:03,2016-07-01 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
ERROR:Data is not matching with Target
1073900,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-07-01 05:00:03,2016-07-01 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
1073900,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-07-01 05:00:03,2016-07-01 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
ERROR:Data is not matching with Target
1073901,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-07-01 05:00:03,2016-07-01 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
1073901,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-07-01 05:00:03,2016-07-01 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
ERROR:Data is not matching with Target
1073902,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-07-01 05:00:03,2016-07-01 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
1073902,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-07-01 05:00:03,2016-07-01 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
ERROR:Data is not matching with Target
1074508,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-07-01 05:00:03,2016-07-01 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
1074508,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-07-01 05:00:03,2016-07-01 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-01 05:00:03,2016-07-02 05:00:03
ERROR:Data is not matching with Target
1077311,6491,Ingerman,5 Powell Lane,NA,COLLINGSWOOD,NJ,08108,NA,NA,8566621730,NA,tstecker@Ingerman.com,NA,www.ingerman.com,http://info.rentnet.com/management/91/6491/logo/6491.l01.gif,0,2016-06-30 08:53:29,2016-07-01 10:40:10,2016-07-01 10:40:10,NA,NA,NA,Senior,SeniorHousing,2016-07-01 10:40:10,9999-12-31 23:59:59
1077311,6491,Ingerman,5 Powell Lane,NA,COLLINGSWOOD,NJ,08108,NA,NA,8566621730,NA,tstecker@Ingerman.com,NA,www.ingerman.com,http://info.rentnet.com/management/91/6491/logo/6491.l01.gif,,2016-06-30 08:53:29,2016-07-01 10:40:10,2016-07-01 10:40:10,NA,NA,NA,Senior,SeniorHousing,2016-07-01 10:40:10,9999-12-31 23:59:59
ERROR:Data is not matching with Target
1077620,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-07-01 14:00:02,2016-07-01 14:00:02,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-07-01 14:00:02,2016-07-06 05:00:03
1077620,42275,Generic Management Company,54321 Santosh Road,,Bangalore,IN,56004,Move.com,Move.com,8009787368,4807654321,jaina.thompson@move.com,NA,NA,NA,1,2013-01-02 15:17:59,2016-07-01 14:00:02,2016-07-01 14:00:02,"Thompson, Jaina","Thompson, Jaina",999999,DataManager,Rentals,2016-07-01 14:00:02,2016-07-06 05:00:03
ERROR:Data is not matching with Target
1078311,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-07-01 14:04:00,2016-07-01 14:04:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-07-01 14:04:00,2016-07-02 13:42:00
1078311,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-07-01 14:04:00,2016-07-01 14:04:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-07-01 14:04:00,2016-07-02 13:42:00
ERROR:Data is not matching with Target
1078681,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-02 05:00:03,2016-07-02 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
1078681,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-02 05:00:03,2016-07-02 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
ERROR:Data is not matching with Target
1078968,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-07-02 05:00:03,2016-07-02 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
1078968,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-07-02 05:00:03,2016-07-02 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
ERROR:Data is not matching with Target
1078969,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-07-02 05:00:03,2016-07-02 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
1078969,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-07-02 05:00:03,2016-07-02 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
ERROR:Data is not matching with Target
1078970,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-07-02 05:00:03,2016-07-02 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
1078970,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-07-02 05:00:03,2016-07-02 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
ERROR:Data is not matching with Target
1079576,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-07-02 05:00:03,2016-07-02 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
1079576,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-07-02 05:00:03,2016-07-02 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-02 05:00:03,2016-07-03 05:00:03
ERROR:Data is not matching with Target
1083163,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-07-02 13:42:00,2016-07-02 13:42:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-07-02 13:42:00,2016-07-03 13:40:00
1083163,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-07-02 13:42:00,2016-07-02 13:42:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-07-02 13:42:00,2016-07-03 13:40:00
ERROR:Data is not matching with Target
1083532,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-03 05:00:03,2016-07-03 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
1083532,55381,Partnerâ€™s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-03 05:00:03,2016-07-03 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
ERROR:Data is not matching with Target
1083819,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-07-03 05:00:03,2016-07-03 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
1083819,38819,Rentals Lead Testing,123 Paper Street,,MISSOULA,MT,59801,,,8009787368,4805664681,allen.cook@move.com,,,NA,1,2008-08-21 14:16:12,2016-07-03 05:00:03,2016-07-03 05:00:03,SEBL,"Krista, Tuttle",1-17TU0J,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
ERROR:Data is not matching with Target
1083820,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-07-03 05:00:03,2016-07-03 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
1083820,51722,ARTest_Management_Jan292015,4130 Lexington Avenue,Unit 1111,Binder,CA,00001,,,8009787368,,raji.pattar@move.com,NA,,NA,1,2015-01-29 15:56:44,2016-07-03 05:00:03,2016-07-03 05:00:03,SEBL,Siebel,1-ESH3TP,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
ERROR:Data is not matching with Target
1083821,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-07-03 05:00:03,2016-07-03 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
1083821,41772,Cartesian Management Company,550 W. 64th Ave.,,KOTLIK,AK,99518,,,8009787368,,,,http://corp.ltsolutions.com/demo.html,NA,1,2009-09-17 13:40:37,2016-07-03 05:00:03,2016-07-03 05:00:03,SEBL,"Ram, Prasad",1-1J92PP,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
ERROR:Data is not matching with Target
1084415,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-07-03 05:00:03,2016-07-03 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
1084415,53314,Team Asset Management Corporation,CS,NA,CS,CS,CS,,,8009787368,,NA,CSTRCS1369526,,NA,1,2015-12-18 13:58:00,2016-07-03 05:00:03,2016-07-03 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-03 05:00:03,2016-07-04 05:00:03
ERROR:Data is not matching with Target
1087981,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-07-03 13:40:00,2016-07-03 13:40:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-07-03 13:40:00,2016-07-04 13:41:00
1087981,42265,RentLinx,P.O. Box 9550,NA,SAN DIEGO,CA,92169,,,8005105469,8664056753,jeremy.schneider@rentlinx.com,RLHC42265,,NA,1,2012-11-01 14:34:23,2016-07-03 13:40:00,2016-07-03 13:40:00,SEBL,RENTDATA Handler,1-2K95B5,DataManager,Rentals,2016-07-03 13:40:00,2016-07-04 13:41:00
ERROR:Data is not matching with Target
1088350,55381,Partner’s Management Group,CS,NA,CS,CS,CS,NA,NA,8009787368,NA,NA,CSTRCS44084001,NA,http://images1.aptcdn.com/attachments/get.ishx?x=500ED263FC19C6CC0C9350F369D4F92C695753B9DB251F8430D50B7E5B9F9938DC912C170D4D9CB09F07508D4997834AFA5C0F0FED8DD27BBC51393BF9961F1BD341D2B396F7B722DBEFC7C,1,2015-12-18 13:58:00,2016-07-04 05:00:03,2016-07-04 05:00:03,RENTDATA Handler,RENTDATA Handler,NA,DataManager,Rentals,2016-07-04 05:00:03,2016-07-05 05:00:03
